,Yilan,Tainan,Nantou,Taitung,Pingtung,Chiayi,Hualien,Taipei,Miaoli,New Taipei,Taichung,Kaohsiung,Kinmen,Penghu,Changhua,Taoyuan,Hsinchu,Keelung,Lienchiang
2019-07-23,0.1315136476426799,0.2315270935960591,0.26373626373626374,0.2909967845659164,0.20567375886524822,0.2413793103448276,0.288,0.2767857142857143,0.09090909090909091,0.15447154471544716,0.10071942446043165,0.328,0.15942028985507245,0.210989010989011,0.32,0.17391304347826086,0.16666666666666666,0.0,0.0
2019-07-24,0.1488833746898263,0.22413793103448276,0.25274725274725274,0.29260450160771706,0.21631205673758866,0.3103448275862069,0.27066666666666667,0.33035714285714285,0.01818181818181818,0.21138211382113822,0.08633093525179857,0.3,0.2898550724637681,0.2087912087912088,0.52,0.17391304347826086,0.16666666666666666,0.0,0.0
2019-07-25,0.17761557177615572,0.270935960591133,0.2692307692307692,0.3408360128617363,0.2801418439716312,0.3448275862068966,0.312,0.3392857142857143,0.16363636363636364,0.2845528455284553,0.11510791366906475,0.268,0.2753623188405797,0.2043956043956044,0.52,0.17391304347826086,0.0,0.0,0.0
2019-07-26,0.2749391727493917,0.32019704433497537,0.34615384615384615,0.41961414790996787,0.2718676122931442,0.3103448275862069,0.36904761904761907,0.45982142857142855,0.36363636363636365,0.36585365853658536,0.2158273381294964,0.424,0.2898550724637681,0.2857142857142857,0.56,0.34782608695652173,0.0,0.0,0.0
2019-07-27,0.3381995133819951,0.4969400244798042,0.5842490842490843,0.4807073954983923,0.41371158392434987,0.4482758620689655,0.4980392156862745,0.5133928571428571,0.55,0.4878048780487805,0.3237410071942446,0.568,0.36231884057971014,0.37142857142857144,1.48,0.6956521739130435,0.8333333333333334,0.0,0.0
2019-07-28,0.2725060827250608,0.28797083839611176,0.4413919413919414,0.3553054662379421,0.3203309692671395,0.4827586206896552,0.40981432360742703,0.375,0.4,0.36585365853658536,0.15827338129496402,0.392,0.2463768115942029,0.27912087912087913,0.72,0.17391304347826086,0.3333333333333333,0.0,0.0
2019-07-29,0.19951338199513383,0.26123936816524906,0.304029304029304,0.32636655948553056,0.2767962308598351,0.6551724137931034,0.34966887417218545,0.3169642857142857,0.13333333333333333,0.2682926829268293,0.15827338129496402,0.328,0.2463768115942029,0.24395604395604395,0.48,0.043478260869565216,0.3333333333333333,0.0,0.0
2019-07-30,0.1678832116788321,0.244228432563791,0.2271062271062271,0.2861736334405145,0.2226148409893993,0.1724137931034483,0.3125827814569536,0.3080357142857143,0.05,0.2601626016260163,0.11510791366906475,0.284,0.07246376811594203,0.2087912087912088,0.52,0.17391304347826086,0.0,0.0,0.0
2019-07-31,0.11192214111922141,0.18955042527339003,0.20695970695970695,0.2459807073954984,0.1684334511189635,0.20689655172413793,0.22913907284768212,0.29017857142857145,0.05,0.23577235772357724,0.050359712230215826,0.276,0.17391304347826086,0.0989010989010989,0.6,0.08695652173913043,0.16666666666666666,0.0,0.0
2019-08-01,0.1630170316301703,0.21020656136087484,0.2509157509157509,0.2818471337579618,0.15830546265328874,0.5172413793103449,0.22236842105263158,0.32589285714285715,0.05,0.21138211382113822,0.1079136690647482,0.292,0.18840579710144928,0.13846153846153847,0.56,0.2608695652173913,0.3333333333333333,0.0,0.0
2019-08-02,0.2116788321167883,0.25394896719319565,0.3058608058608059,0.34235668789808915,0.24623115577889448,0.10344827586206896,0.2986842105263158,0.45089285714285715,0.11666666666666667,0.36585365853658536,0.2014388489208633,0.36,0.34782608695652173,0.22637362637362637,0.36,0.30434782608695654,0.3333333333333333,0.0,0.0
2019-08-03,0.2846715328467153,0.40704738760631837,0.49633699633699635,0.4171974522292994,0.3756281407035176,0.4827586206896552,0.4144736842105263,0.5401785714285714,0.38461538461538464,0.43089430894308944,0.3237410071942446,0.44,0.4057971014492754,0.2857142857142857,0.44,0.5217391304347826,1.0,0.0,0.0
2019-08-04,0.20924574209245742,0.23693803159173754,0.27472527472527475,0.321656050955414,0.27611044417767105,0.20689655172413793,0.30394736842105263,0.39285714285714285,0.24358974358974358,0.21951219512195122,0.09352517985611511,0.304,0.2463768115942029,0.2043956043956044,0.6,0.2608695652173913,0.5,0.0,0.0
2019-08-05,0.1873479318734793,0.24665856622114216,0.25457875457875456,0.28343949044585987,0.2533013205282113,0.4482758620689655,0.30526315789473685,0.3705357142857143,0.10256410256410256,0.2682926829268293,0.14388489208633093,0.312,0.2028985507246377,0.1934065934065934,0.32,0.17391304347826086,0.16666666666666666,0.0,0.0
2019-08-06,0.15328467153284672,0.244228432563791,0.23443223443223443,0.25477707006369427,0.22809123649459784,0.06896551724137931,0.275,0.375,0.02564102564102564,0.21138211382113822,0.17985611510791366,0.3,0.2608695652173913,0.16263736263736264,0.56,0.17391304347826086,0.3333333333333333,0.0,0.0
2019-08-07,0.0948905109489051,0.212636695018226,0.25824175824175827,0.21019108280254778,0.19687875150060025,0.034482758620689655,0.26842105263157895,0.35267857142857145,0.05128205128205128,0.23577235772357724,0.11510791366906475,0.312,0.2463768115942029,0.16043956043956045,0.44,0.13043478260869565,0.5,0.0,0.0
2019-08-08,0.07542579075425791,0.2515188335358445,0.18864468864468864,0.1735668789808917,0.18487394957983194,0.3103448275862069,0.24736842105263157,0.375,0.0641025641025641,0.22764227642276422,0.10071942446043165,0.296,0.15942028985507245,0.16703296703296702,0.64,0.391304347826087,0.3333333333333333,0.0,0.0
2019-08-09,0.0851581508515815,0.34143377885783716,0.26556776556776557,0.23248407643312102,0.22569027611044418,0.2413793103448276,0.26171875,0.4732142857142857,0.11538461538461539,0.13008130081300814,0.1223021582733813,0.372,0.2608695652173913,0.18021978021978022,0.72,0.4782608695652174,0.0,0.0,0.0
2019-08-10,0.3333333333333333,0.4329896907216495,0.4835164835164835,0.3837579617834395,0.3397358943577431,0.3103448275862069,0.4166666666666667,0.5133928571428571,0.38461538461538464,0.5284552845528455,0.31654676258992803,0.48,0.3188405797101449,0.2681318681318681,0.76,0.782608695652174,0.8333333333333334,0.0,0.0
2019-08-11,0.20681265206812652,0.3127147766323024,0.3608058608058608,0.33121019108280253,0.2533013205282113,0.5862068965517241,0.3776041666666667,0.41964285714285715,0.2948717948717949,0.36585365853658536,0.18705035971223022,0.372,0.2753623188405797,0.23516483516483516,0.4,0.17391304347826086,0.6666666666666666,0.0,0.0
2019-08-12,0.1873479318734793,0.26804123711340205,0.2838827838827839,0.37101910828025475,0.24969987995198079,0.3103448275862069,0.3333333333333333,0.40625,0.14102564102564102,0.3089430894308943,0.17266187050359713,0.3,0.2608695652173913,0.26153846153846155,0.32,0.4782608695652174,0.3333333333333333,0.0,0.0
2019-08-13,0.1630170316301703,0.2646048109965636,0.23076923076923078,0.24522292993630573,0.2184873949579832,0.3793103448275862,0.3411458333333333,0.375,0.0641025641025641,0.34146341463414637,0.2014388489208633,0.328,0.17391304347826086,0.24175824175824176,0.6,0.391304347826087,0.3333333333333333,0.0,0.0
2019-08-14,0.11192214111922141,0.2460136674259681,0.18681318681318682,0.21019108280254778,0.1992797118847539,0.1724137931034483,0.28515625,0.36160714285714285,0.02564102564102564,0.2764227642276423,0.09352517985611511,0.292,0.11594202898550725,0.2153846153846154,0.52,0.391304347826087,0.16666666666666666,0.0,0.0
2019-08-15,0.1654501216545012,0.2505694760820046,0.20695970695970695,0.2372611464968153,0.20768307322929172,0.2413793103448276,0.2578125,0.41517857142857145,0.21794871794871795,0.2845528455284553,0.15827338129496402,0.284,0.2753623188405797,0.24615384615384617,0.28,0.391304347826087,0.16666666666666666,0.0,0.0
2019-08-16,0.25060827250608275,0.2984054669703872,0.32967032967032966,0.2484076433121019,0.25690276110444177,0.5517241379310345,0.43119266055045874,0.5,0.3076923076923077,0.4146341463414634,0.2517985611510791,0.336,0.2753623188405797,0.34065934065934067,0.64,0.4782608695652174,0.16666666666666666,0.0,0.0
2019-08-17,0.3844282238442822,0.4635535307517084,0.5897435897435898,0.37738853503184716,0.3793517406962785,0.5172413793103449,0.5412844036697247,0.6428571428571429,0.46153846153846156,0.5528455284552846,0.2158273381294964,0.572,0.34782608695652173,0.37142857142857144,1.16,0.7391304347826086,1.0,0.0,0.0
2019-08-18,0.32116788321167883,0.2744874715261959,0.3793103448275862,0.28343949044585987,0.234093637454982,0.41379310344827586,0.399737876802097,0.42410714285714285,0.3076923076923077,0.4146341463414634,0.17985611510791366,0.364,0.21739130434782608,0.3054945054945055,0.36,0.6956521739130435,0.0,0.0,0.0
2019-08-19,0.1897810218978102,0.23318385650224216,0.27223230490018147,0.23076923076923078,0.2064825930372149,0.2413793103448276,0.3211009174311927,0.38839285714285715,0.16666666666666666,0.24390243902439024,0.15827338129496402,0.2964426877470356,0.14492753623188406,0.29010989010989013,0.44,0.0,0.3333333333333333,0.0,0.0
2019-08-20,0.16981132075471697,0.24419889502762432,0.19782214156079855,0.20408163265306123,0.19547079856972585,0.13793103448275862,0.30668414154652685,0.3705357142857143,0.08974358974358974,0.3008130081300813,0.15827338129496402,0.28063241106719367,0.07246376811594203,0.24835164835164836,0.4,0.043478260869565216,0.5,0.0,0.0
2019-08-21,0.17688679245283018,0.2419889502762431,0.21415607985480944,0.19937205651491366,0.17865707434052758,0.1724137931034483,0.30144167758846657,0.4017857142857143,0.0,0.37398373983739835,0.19424460431654678,0.2727272727272727,0.15942028985507245,0.189010989010989,0.8,0.0,0.3333333333333333,0.0,0.0
2019-08-22,0.16273584905660377,0.26850828729281767,0.23411978221415608,0.18524332810047095,0.19544364508393286,0.13793103448275862,0.3040629095674967,0.44642857142857145,0.1282051282051282,0.3252032520325203,0.1366906474820144,0.2885375494071146,0.17391304347826086,0.1978021978021978,0.76,0.13043478260869565,0.6666666666666666,0.0,0.0
2019-08-23,0.22877358490566038,0.27845303867403315,0.2849364791288566,0.11459968602825746,0.1750599520383693,0.1724137931034483,0.30013106159895153,0.5044642857142857,0.1282051282051282,0.35772357723577236,0.17266187050359713,0.35968379446640314,0.2318840579710145,0.22417582417582418,0.4,0.391304347826087,0.5,0.0,0.0
2019-08-24,0.32547169811320753,0.292817679558011,0.3157894736842105,0.13343799058084774,0.17266187050359713,0.3793103448275862,0.2948885976408912,0.5669642857142857,0.2692307692307692,0.4715447154471545,0.2733812949640288,0.5335968379446641,0.2753623188405797,0.1912087912087912,1.16,0.6086956521739131,0.5,0.0,0.0
2019-08-25,0.30660377358490565,0.23646408839779007,0.3121597096188748,0.1554160125588697,0.1510791366906475,0.2413793103448276,0.2673656618610747,0.34375,0.28205128205128205,0.37398373983739835,0.1223021582733813,0.32806324110671936,0.18840579710144928,0.17802197802197803,0.48,0.34782608695652173,0.8333333333333334,0.0,0.0
2019-08-26,0.19339622641509435,0.23535911602209944,0.21415607985480944,0.15855572998430142,0.16546762589928057,0.5517241379310345,0.24115334207077327,0.29464285714285715,0.15384615384615385,0.2601626016260163,0.12949640287769784,0.20553359683794467,0.08695652173913043,0.15384615384615385,0.56,0.17391304347826086,0.3333333333333333,0.0,0.0
2019-08-27,0.16355140186915887,0.2132596685082873,0.16696914700544466,0.1554160125588697,0.15256257449344457,0.3448275862068966,0.23328964613368283,0.29017857142857145,0.16666666666666666,0.2032520325203252,0.1223021582733813,0.25296442687747034,0.043478260869565216,0.1912087912087912,0.32,0.043478260869565216,0.3333333333333333,0.0,0.0
2019-08-28,0.08411214953271028,0.1723756906077348,0.13793103448275862,0.09119010819165378,0.11938534278959811,0.13793103448275862,0.19790301441677588,0.2857142857142857,0.02564102564102564,0.18699186991869918,0.04316546762589928,0.23715415019762845,0.10144927536231885,0.12967032967032968,0.4,0.043478260869565216,0.16666666666666666,0.0,0.0
2019-08-29,0.1308411214953271,0.2121546961325967,0.07985480943738657,0.12828438948995363,0.09574468085106383,0.13793103448275862,0.16644823066841416,0.35714285714285715,0.02564102564102564,0.21138211382113822,0.07913669064748201,0.2608695652173913,0.14492753623188406,0.11868131868131868,0.6,0.13043478260869565,0.0,0.0,0.0
2019-08-30,0.18925233644859812,0.24640883977900552,0.24863883847549909,0.1437403400309119,0.1276595744680851,0.10344827586206896,0.21363040629095675,0.42410714285714285,0.07692307692307693,0.25203252032520324,0.1510791366906475,0.2727272727272727,0.17391304347826086,0.2087912087912088,0.84,0.21739130434782608,0.0,0.0,0.0
2019-08-31,0.29205607476635514,0.37900552486187844,0.5263157894736842,0.2704791344667697,0.31560283687943264,0.1724137931034483,0.32503276539973786,0.5089285714285714,0.44871794871794873,0.4878048780487805,0.31654676258992803,0.43478260869565216,0.21739130434782608,0.26153846153846155,0.84,0.6521739130434783,0.5,0.0,0.0
2019-09-01,0.14479638009049775,0.20386266094420602,0.17967332123411978,0.24420401854714066,0.12748538011695906,0.10344827586206896,0.23046875,0.3392857142857143,0.08974358974358974,0.3089430894308943,0.09352517985611511,0.19771863117870722,0.11594202898550725,0.23010752688172043,0.64,0.2608695652173913,0.16666666666666666,0.0,0.0
2019-09-02,0.09619686800894854,0.19871106337271752,0.15517241379310345,0.22256568778979907,0.16171224732461356,0.10344827586206896,0.21744791666666666,0.2857142857142857,0.05128205128205128,0.24390243902439024,0.14388489208633093,0.20532319391634982,0.14492753623188406,0.24731182795698925,0.68,0.17391304347826086,0.0,0.0,0.0
2019-09-03,0.0894854586129754,0.1933404940923738,0.08237547892720307,0.24420401854714066,0.14625445897740785,0.20689655172413793,0.19791666666666666,0.28125,0.02564102564102564,0.16260162601626016,0.10071942446043165,0.23574144486692014,0.17391304347826086,0.221505376344086,0.44,0.08695652173913043,0.16666666666666666,0.0,0.0
2019-09-04,0.06263982102908278,0.1836734693877551,0.09003831417624521,0.15765069551777433,0.13198573127229488,0.13793103448275862,0.15494791666666666,0.27232142857142855,0.01282051282051282,0.2032520325203252,0.07194244604316546,0.22813688212927757,0.2318840579710145,0.2021505376344086,0.52,0.0,0.0,0.0,0.0
2019-09-05,0.09395973154362416,0.19978517722878625,0.1259259259259259,0.14683153013910355,0.13555291319857313,0.27586206896551724,0.18619791666666666,0.3169642857142857,0.038461538461538464,0.17886178861788618,0.03597122302158273,0.23954372623574144,0.2463768115942029,0.17849462365591398,0.36,0.043478260869565216,0.0,0.0,0.0
2019-09-06,0.18791946308724833,0.24704618689581095,0.19814814814814816,0.21947449768160743,0.14744351961950058,0.27586206896551724,0.2526041666666667,0.45089285714285715,0.24358974358974358,0.25190839694656486,0.17266187050359713,0.33840304182509506,0.2753623188405797,0.2086021505376344,0.44,0.34782608695652173,0.16666666666666666,0.0,0.0
2019-09-07,0.3243847874720358,0.36627282491944146,0.45185185185185184,0.241112828438949,0.2972651605231867,0.4827586206896552,0.4153645833333333,0.5625,0.3717948717948718,0.4351145038167939,0.23741007194244604,0.5133079847908745,0.37681159420289856,0.28817204301075267,0.72,0.30434782608695654,1.0,0.0,0.0
2019-09-08,0.16554809843400448,0.1535982814178303,0.15185185185185185,0.15919629057187018,0.1545778834720571,0.1724137931034483,0.20052083333333334,0.3169642857142857,0.14102564102564102,0.183206106870229,0.04316546762589928,0.23193916349809887,0.17391304347826086,0.210752688172043,0.4,0.30434782608695654,0.0,0.0,0.0
2019-09-09,0.053691275167785234,0.14822771213748656,0.11666666666666667,0.1035548686244204,0.10107015457788347,0.1724137931034483,0.18359375,0.2544642857142857,0.10256410256410256,0.12213740458015267,0.02158273381294964,0.25475285171102663,0.08695652173913043,0.12258064516129032,0.44,0.043478260869565216,0.16666666666666666,0.0,0.0
2019-09-10,0.06040268456375839,0.13748657357679914,0.09814814814814815,0.10046367851622875,0.09869203329369798,0.06896551724137931,0.15885416666666666,0.23214285714285715,0.01282051282051282,0.17557251908396945,0.050359712230215826,0.21292775665399238,0.028985507246376812,0.09462365591397849,0.2,0.13043478260869565,0.16666666666666666,0.0,0.0
2019-09-11,0.05592841163310962,0.14070891514500536,0.09444444444444444,0.10046367851622875,0.09869203329369798,0.27586206896551724,0.14453125,0.2857142857142857,0.0,0.20610687022900764,0.07194244604316546,0.16730038022813687,0.043478260869565216,0.07096774193548387,0.24,0.17391304347826086,0.5,0.0,0.0
2019-09-12,0.0894854586129754,0.1836734693877551,0.1425925925925926,0.1545595054095827,0.11771700356718193,0.3103448275862069,0.15755208333333334,0.3169642857142857,0.2564102564102564,0.183206106870229,0.1366906474820144,0.2661596958174905,0.10144927536231885,0.13333333333333333,0.4,0.08695652173913043,0.16666666666666666,0.0,0.0
2019-09-13,0.28187919463087246,0.38345864661654133,0.562962962962963,0.4281298299845441,0.3697978596908442,0.6206896551724138,0.3919270833333333,0.4330357142857143,0.5256410256410257,0.5572519083969466,0.2733812949640288,0.33840304182509506,0.30434782608695654,0.2989247311827957,1.12,0.6521739130434783,1.0,0.0,0.0
2019-09-14,0.29082774049217003,0.3673469387755102,0.4740740740740741,0.36476043276661513,0.34244946492271106,0.41379310344827586,0.3893229166666667,0.41964285714285715,0.48717948717948717,0.5343511450381679,0.2805755395683453,0.36486486486486486,0.30434782608695654,0.2989247311827957,0.88,0.5652173913043478,1.0,0.0,0.0
2019-09-15,0.11226611226611227,0.14500537056928034,0.13703703703703704,0.11901081916537867,0.0989399293286219,0.2413793103448276,0.15625,0.3169642857142857,0.1794871794871795,0.183206106870229,0.02158273381294964,0.23310810810810811,0.11594202898550725,0.14193548387096774,0.32,0.2608695652173913,0.16666666666666666,0.0,0.0
2019-09-16,0.07770961145194274,0.14822771213748656,0.12159709618874773,0.13446676970633695,0.09422850412249706,0.1724137931034483,0.18229166666666666,0.23660714285714285,0.23076923076923078,0.11450381679389313,0.050359712230215826,0.1758957654723127,0.13043478260869565,0.0967741935483871,0.4,0.17391304347826086,0.16666666666666666,0.0,0.0
2019-09-17,0.05725971370143149,0.17508055853920515,0.10526315789473684,0.13137557959814528,0.10365135453474676,0.20689655172413793,0.16536458333333334,0.22321428571428573,0.0641025641025641,0.12213740458015267,0.06474820143884892,0.18566775244299674,0.11594202898550725,0.13763440860215054,0.44,0.043478260869565216,0.16666666666666666,0.0,0.0
2019-09-18,0.11042944785276074,0.14822771213748656,0.15063520871143377,0.10973724884080371,0.10836277974087162,0.2413793103448276,0.1640625,0.24553571428571427,0.0,0.1297709923664122,0.08633093525179857,0.24104234527687296,0.11594202898550725,0.14408602150537633,0.32,0.30434782608695654,0.16666666666666666,0.0,0.0
2019-09-19,0.06134969325153374,0.17078410311493017,0.1306715063520871,0.14683153013910355,0.0977620730270907,0.27586206896551724,0.15755208333333334,0.3080357142857143,0.1282051282051282,0.13740458015267176,0.07913669064748201,0.2703583061889251,0.08695652173913043,0.16989247311827957,0.24,0.2608695652173913,0.0,0.0,0.0
2019-09-20,0.164,0.25400213447171827,0.26678765880217786,0.18856259659969088,0.18021201413427562,0.25,0.2421875,0.4642857142857143,0.2564102564102564,0.2366412213740458,0.16546762589928057,0.32247557003257327,0.17391304347826086,0.2601279317697228,0.8,0.5217391304347826,0.0,0.0,0.0
2019-09-21,0.298,0.4183564567769477,0.49183303085299457,0.2782071097372488,0.31095406360424027,0.3888888888888889,0.3118556701030928,0.5892857142857143,0.3717948717948718,0.3893129770992366,0.28776978417266186,0.495114006514658,0.36231884057971014,0.3032258064516129,1.2,0.5652173913043478,0.16666666666666666,0.0,0.0
2019-09-22,0.184,0.16862326574172892,0.1851179673321234,0.12982998454404945,0.14840989399293286,0.19444444444444445,0.19974226804123713,0.36607142857142855,0.15384615384615385,0.183206106870229,0.11510791366906475,0.21498371335504887,0.2898550724637681,0.25161290322580643,0.28,0.5217391304347826,0.16666666666666666,0.0,0.0
2019-09-23,0.06692913385826772,0.1632870864461046,0.13793103448275862,0.08964451313755796,0.0895170789163722,0.08333333333333333,0.15364916773367476,0.29464285714285715,0.08974358974358974,0.12213740458015267,0.08633093525179857,0.18241042345276873,0.08695652173913043,0.2,0.4,0.43478260869565216,0.16666666666666666,0.0,0.0
2019-09-24,0.05511811023622047,0.15795090715048027,0.09618874773139746,0.10200927357032458,0.10482921083627797,0.2222222222222222,0.15151515151515152,0.2857142857142857,0.038461538461538464,0.15267175572519084,0.02158273381294964,0.20846905537459284,0.08695652173913043,0.14838709677419354,0.52,0.17391304347826086,0.16666666666666666,0.0,0.0
2019-09-25,0.07283464566929133,0.1552917903066271,0.1088929219600726,0.10819165378670788,0.08362779740871613,0.027777777777777776,0.16540404040404041,0.26339285714285715,0.01282051282051282,0.22137404580152673,0.04316546762589928,0.2768729641693811,0.10144927536231885,0.16989247311827957,0.52,0.21739130434782608,0.0,0.0,0.0
2019-09-26,0.08858267716535433,0.19386745796241345,0.10707803992740472,0.12210200927357033,0.10482921083627797,0.1111111111111111,0.1527777777777778,0.3169642857142857,0.2564102564102564,0.13740458015267176,0.08633093525179857,0.3257328990228013,0.10144927536231885,0.12473118279569892,0.36,0.2608695652173913,0.0,0.0,0.0
2019-09-27,0.12598425196850394,0.2440944881889764,0.1869328493647913,0.23802163833075735,0.16489988221436985,0.2222222222222222,0.23737373737373738,0.45982142857142855,0.15384615384615385,0.22137404580152673,0.1366906474820144,0.42671009771986973,0.2318840579710145,0.26881720430107525,0.56,0.391304347826087,0.0,0.0,0.0
2019-09-28,0.2559055118110236,0.45767716535433073,0.44646098003629764,0.3168469860896445,0.36042402826855124,0.6111111111111112,0.3345959595959596,0.6205357142857143,0.41025641025641024,0.4122137404580153,0.33093525179856115,0.5732899022801303,0.21739130434782608,0.2752688172043011,0.8,0.7391304347826086,0.6666666666666666,0.0,0.0
2019-09-29,0.1062992125984252,0.18799212598425197,0.18705035971223022,0.1375579598145286,0.1707891637220259,0.2222222222222222,0.21085858585858586,0.38839285714285715,0.28205128205128205,0.1984732824427481,0.11510791366906475,0.31921824104234525,0.21739130434782608,0.22795698924731184,0.56,0.43478260869565216,0.0,0.0,0.0
2019-09-30,0.03346456692913386,0.15255905511811024,0.1528776978417266,0.0695517774343122,0.13191990577149587,0.027777777777777776,0.16414141414141414,0.29910714285714285,0.11538461538461539,0.13740458015267176,0.03597122302158273,0.30293159609120524,0.17391304347826086,0.15268817204301074,0.48,0.30434782608695654,0.0,0.0,0.0
2019-10-01,0.03231597845601436,0.14103819784524976,0.12949640287769784,0.07418856259659969,0.1528588098016336,0.2222222222222222,0.18434343434343434,0.28085106382978725,0.14102564102564102,0.13768115942028986,0.1079136690647482,0.31921824104234525,0.21739130434782608,0.16129032258064516,0.18181818181818182,0.30434782608695654,0.3333333333333333,0.0,0.0
2019-10-02,0.06104129263913824,0.13809990205680706,0.09963768115942029,0.08500772797527048,0.17969661610268378,0.3888888888888889,0.20959595959595959,0.35319148936170214,0.0,0.2246376811594203,0.07913669064748201,0.2768729641693811,0.36231884057971014,0.13118279569892474,0.2727272727272727,0.13043478260869565,0.16666666666666666,0.0,0.0
2019-10-03,0.05385996409335727,0.16748285994123407,0.14130434782608695,0.10664605873261206,0.18786464410735124,0.19444444444444445,0.21788413098236775,0.4808510638297872,0.1282051282051282,0.21014492753623187,0.1079136690647482,0.3257328990228013,0.34782608695652173,0.22580645161290322,0.2,0.17391304347826086,0.0,0.0,0.0
2019-10-04,0.12746858168761221,0.1743388834476004,0.1358695652173913,0.1375579598145286,0.20303383897316218,0.16666666666666666,0.2380352644836272,0.6,0.11538461538461539,0.34057971014492755,0.12949640287769784,0.3550488599348534,0.2608695652173913,0.20430107526881722,0.21818181818181817,0.21739130434782608,0.16666666666666666,0.0,0.0
2019-10-05,0.17594254937163376,0.26346718903036237,0.29347826086956524,0.17928902627511592,0.27537922987164526,0.5,0.23425692695214106,0.6680851063829787,0.2948717948717949,0.41304347826086957,0.14388489208633093,0.48534201954397393,0.2318840579710145,0.17204301075268819,0.4,0.6521739130434783,0.6666666666666666,0.0,0.0
2019-10-06,0.11310592459605028,0.20274240940254654,0.15217391304347827,0.12210200927357033,0.17386231038506417,0.05555555555555555,0.18765743073047858,0.425531914893617,0.1794871794871795,0.2391304347826087,0.06474820143884892,0.3778501628664495,0.21739130434782608,0.12473118279569892,0.2909090909090909,0.4782608695652174,0.16666666666666666,0.0,0.0
2019-10-07,0.09694793536804308,0.16258570029382957,0.1286231884057971,0.12828438948995363,0.10268378063010501,0.25,0.1624685138539043,0.30638297872340425,0.07692307692307693,0.16666666666666666,0.06474820143884892,0.18892508143322476,0.10144927536231885,0.14193548387096774,0.16666666666666666,0.17391304347826086,0.3333333333333333,0.0,0.0
2019-10-08,0.0807899461400359,0.15279138099902057,0.14855072463768115,0.10819165378670788,0.09918319719953325,0.1388888888888889,0.163727959697733,0.3148936170212766,0.05128205128205128,0.12318840579710146,0.02877697841726619,0.2671009771986971,0.08695652173913043,0.11182795698924732,0.16666666666666666,0.17391304347826086,0.16666666666666666,0.0,0.0
2019-10-09,0.17953321364452424,0.2546523016650343,0.25396825396825395,0.14219474497681608,0.18319719953325556,0.2777777777777778,0.22292191435768263,0.35319148936170214,0.1282051282051282,0.2753623188405797,0.2158273381294964,0.4592833876221498,0.2898550724637681,0.14408602150537633,0.3,0.43478260869565216,0.0,0.0,0.0
2019-10-10,0.38240574506283664,0.6101860920666013,0.5986277873070326,0.4126738794435858,0.5099183197199533,0.6944444444444444,0.6259445843828715,0.5617021276595745,0.5384615384615384,0.5434782608695652,0.37410071942446044,0.5700325732899023,0.4927536231884058,0.3225806451612903,0.8666666666666667,0.7391304347826086,1.0,0.0,0.0
2019-10-11,0.4021543985637343,0.6170421155729677,0.5934819897084048,0.43585780525502316,0.5076201641266119,0.6111111111111112,0.6095717884130982,0.6127659574468085,0.6282051282051282,0.5217391304347826,0.31654676258992803,0.5602605863192183,0.5652173913043478,0.4021505376344086,0.75,0.13043478260869565,1.0,0.0,0.0
2019-10-12,0.2710951526032316,0.48579823702252695,0.483704974271012,0.2642967542503864,0.3903868698710434,0.3055555555555556,0.43198992443324935,0.5702127659574469,0.4358974358974359,0.5507246376811594,0.302158273381295,0.49185667752442996,0.5507246376811594,0.2860215053763441,0.55,0.7391304347826086,1.0,0.0,0.0
2019-10-13,0.08617594254937164,0.17238001958863858,0.1509433962264151,0.09891808346213292,0.13716295427901523,0.2777777777777778,0.16876574307304787,0.33617021276595743,0.14102564102564102,0.15217391304347827,0.041666666666666664,0.2703583061889251,0.2463768115942029,0.13763440860215054,0.1,0.17391304347826086,0.16666666666666666,0.0,0.0
2019-10-14,0.07001795332136446,0.1591796875,0.13379073756432247,0.07727975270479134,0.10316529894490035,0.16666666666666666,0.18757921419518378,0.28936170212765955,0.08974358974358974,0.11594202898550725,0.041666666666666664,0.24104234527687296,0.057971014492753624,0.11397849462365592,0.16666666666666666,0.08695652173913043,0.3333333333333333,0.0,0.0
2019-10-15,0.07401032702237521,0.1416015625,0.11663807890222985,0.09355828220858896,0.08792497069167643,0.1111111111111111,0.155893536121673,0.25957446808510637,0.05128205128205128,0.07971014492753623,0.027777777777777776,0.30293159609120524,0.07246376811594203,0.08387096774193549,0.21666666666666667,0.30434782608695654,0.3333333333333333,0.0,0.0
2019-10-16,0.0774526678141136,0.1796875,0.14846416382252559,0.1058282208588957,0.09613130128956623,0.4166666666666667,0.16983523447401774,0.30638297872340425,0.0,0.14492753623188406,0.05555555555555555,0.2736156351791531,0.2463768115942029,0.08172043010752689,0.3,0.34782608695652173,0.8333333333333334,0.0,0.0
2019-10-17,0.09466437177280551,0.208984375,0.12457337883959044,0.12576687116564417,0.1242672919109027,0.19444444444444445,0.1596958174904943,0.37446808510638296,0.15384615384615385,0.15217391304347827,0.08333333333333333,0.3289902280130293,0.30434782608695654,0.0989247311827957,0.26666666666666666,0.30434782608695654,0.8333333333333334,0.0,0.0
2019-10-18,0.15834767641996558,0.29902912621359223,0.2440273037542662,0.15325077399380804,0.17233294255568582,0.4444444444444444,0.20532319391634982,0.48936170212765956,0.2948717948717949,0.2753623188405797,0.10416666666666667,0.4527687296416938,0.4492753623188406,0.16774193548387098,0.25,0.5217391304347826,0.0,0.0,0.0
